month,Platform,Transaction_Type,Crypto,Wallet_Type,Status,Transaction_Count,Total_Value,Avg_Value,Avg_Fee_Pct,Total_Fees,Unique_Users,quarter,Total_Monthly_Unique_Users,Total_Quarterly_Unique_Users
2023-06,FTX,Buy,Solana,Trezor,Pending,1,177532.17,177532.17,0.010180577413096454,1807.38,1,2023Q2,408,1228
2023-06,FTX,Sell,Avalanche,Ledger,Completed,1,442705.71,442705.71,0.017592815778228837,7788.44,1,2023Q2,408,1228
2023-06,FTX,Sell,Avalanche,Ledger,Pending,1,1527770.89,1527770.89,0.0423946354940694,64769.29,1,2023Q2,408,1228
2023-06,FTX,Sell,BNB,Ledger,Pending,1,1248281.85,1248281.85,0.013083703812564445,16332.15,1,2023Q2,408,1228
2023-06,FTX,Sell,Bitcoin,Cold Wallet,Completed,1,663794.4,663794.4,0.007732168273790799,5132.57,1,2023Q2,408,1228
2023-06,FTX,Sell,Bitcoin,Trezor,Completed,1,1428985.7,1428985.7,0.0022855162231504487,3265.97,1,2023Q2,408,1228
2023-06,FTX,Sell,Cardano,Hot Wallet,Failed,1,274544.64,274544.64,0.01524520748246988,4185.49,1,2023Q2,408,1228
2023-06,FTX,Sell,Dogecoin,Trezor,Pending,1,83291.87,83291.87,0.022770769824233747,1896.62,1,2023Q2,408,1228
2023-06,FTX,Sell,Ethereum,Ledger,Failed,1,1569817.13,1569817.13,0.0319403445419149,50140.5,1,2023Q2,408,1228
2023-06,FTX,Sell,Ethereum,Trezor,Failed,1,556031.4,556031.4,0.0034639950189863373,1926.09,1,2023Q2,408,1228
2023-06,FTX,Sell,Litecoin,Cold Wallet,Failed,1,258867.44,258867.44,0.01906153203353809,4934.41,1,2023Q2,408,1228
2023-06,FTX,Sell,Polkadot,Exchange Wallet,Failed,1,2015942.13,2015942.13,0.04536034474362615,91443.83,1,2023Q2,408,1228
2023-06,FTX,Sell,Polkadot,Exchange Wallet,Pending,1,546800.67,546800.67,0.03377285547217782,18467.02,1,2023Q2,408,1228
2023-06,FTX,Stake,BNB,Hot Wallet,Completed,2,2550450.05,1275225.025,0.039210850871375984,77739.32,2,2023Q2,408,1228
2023-06,FTX,Stake,BNB,Hot Wallet,Failed,1,249391.42,249391.42,0.004131377093887191,1030.33,1,2023Q2,408,1228
2023-06,FTX,Stake,Bitcoin,Hot Wallet,Completed,1,658074.06,658074.06,0.020946867287247272,13784.59,1,2023Q2,408,1228
2023-06,FTX,Stake,Cardano,Ledger,Failed,1,21339.97,21339.97,0.011784927532700374,251.49,1,2023Q2,408,1228
2023-06,FTX,Stake,Dogecoin,Cold Wallet,Completed,1,1634480.14,1634480.14,0.034336067246433476,56121.62,1,2023Q2,408,1228
2023-06,FTX,Stake,Polkadot,Hot Wallet,Completed,1,1356809.25,1356809.25,0.00657904565435414,8926.51,1,2023Q2,408,1228
2023-06,FTX,Transfer,Bitcoin,Hot Wallet,Pending,1,838379.82,838379.82,0.00396086585194763,3320.71,1,2023Q2,408,1228
2023-06,FTX,Transfer,Cardano,Cold Wallet,Completed,1,17831.53,17831.53,0.015078347174919932,268.87,1,2023Q2,408,1228
2023-06,FTX,Transfer,Cardano,Exchange Wallet,Failed,1,1270297.4,1270297.4,0.03836266216084517,48731.99,1,2023Q2,408,1228
2023-06,FTX,Transfer,Dogecoin,Cold Wallet,Failed,1,2876285.04,2876285.04,0.04941116684318603,142120.6,1,2023Q2,408,1228
2023-06,FTX,Transfer,Dogecoin,Ledger,Failed,1,290712.94,290712.94,0.017718509537277563,5151.0,1,2023Q2,408,1228
2023-06,FTX,Transfer,Ethereum,Cold Wallet,Completed,1,252015.31,252015.31,0.023642135075047626,5958.18,1,2023Q2,408,1228
2023-06,FTX,Transfer,Ethereum,Cold Wallet,Pending,1,1628766.58,1628766.58,0.0287824299538366,46879.86,1,2023Q2,408,1228
2023-06,FTX,Transfer,Litecoin,Ledger,Completed,1,5033065.14,5033065.14,0.0024655333588629058,12409.19,1,2023Q2,408,1228
2023-06,FTX,Transfer,Polkadot,Cold Wallet,Completed,1,506697.47,506697.47,0.0033735712159762713,1709.38,1,2023Q2,408,1228
2023-06,FTX,Withdraw,Avalanche,Trezor,Pending,2,1371166.1800000002,685583.0900000001,0.014742167739012156,12594.35,2,2023Q2,408,1228
2023-06,FTX,Withdraw,BNB,Ledger,Failed,1,544534.04,544534.04,0.04299977279657301,23414.84,1,2023Q2,408,1228
2023-06,FTX,Withdraw,Cardano,Hot Wallet,Completed,1,1803876.29,1803876.29,0.0019117164625518748,3448.5,1,2023Q2,408,1228
2023-06,FTX,Withdraw,Cardano,Hot Wallet,Failed,1,555212.1,555212.1,0.014857493199445761,8249.06,1,2023Q2,408,1228
2023-06,FTX,Withdraw,Ethereum,Ledger,Pending,1,3334354.61,3334354.61,0.001175003998749851,3917.88,1,2023Q2,408,1228
2023-06,FTX,Withdraw,Litecoin,Cold Wallet,Failed,1,965481.13,965481.13,0.027507943112259483,26558.4,1,2023Q2,408,1228
2023-06,FTX,Withdraw,Polkadot,Exchange Wallet,Failed,1,1898670.76,1898670.76,0.04656358641136918,88408.92,1,2023Q2,408,1228
2023-06,FTX,Withdraw,Solana,Hot Wallet,Pending,1,651600.18,651600.18,0.0030844374536544783,2009.82,1,2023Q2,408,1228
2023-06,Huobi,Buy,BNB,Cold Wallet,Pending,1,2304908.85,2304908.85,0.040661638311640824,93721.37,1,2023Q2,408,1228
2023-06,Huobi,Buy,Bitcoin,Cold Wallet,Failed,1,2733728.16,2733728.16,0.01896109889726563,51834.49,1,2023Q2,408,1228
2023-06,Huobi,Buy,Bitcoin,Trezor,Pending,1,22786.03,22786.03,0.016270495562412585,370.74,1,2023Q2,408,1228
2023-06,Huobi,Buy,Cardano,Cold Wallet,Failed,1,155784.75,155784.75,0.034985581066182665,5450.22,1,2023Q2,408,1228
2023-06,Huobi,Buy,Cardano,Ledger,Failed,1,457389.85,457389.85,0.006714709563406359,3071.24,1,2023Q2,408,1228
2023-06,Huobi,Buy,Dogecoin,Cold Wallet,Failed,1,996225.58,996225.58,0.013876385306227533,13824.01,1,2023Q2,408,1228
2023-06,Huobi,Buy,Dogecoin,Trezor,Pending,1,2503783.1,2503783.1,0.04870937103138047,121957.7,1,2023Q2,408,1228
2023-06,Huobi,Buy,Litecoin,Ledger,Failed,1,91588.66,91588.66,0.043267146828002506,3962.78,1,2023Q2,408,1228
2023-06,Huobi,Buy,Solana,Ledger,Pending,1,1659256.7,1659256.7,0.034380961065277,57046.84,1,2023Q2,408,1228
2023-06,Huobi,Buy,XRP,Hot Wallet,Failed,1,549514.6,549514.6,0.010101169286493935,5550.74,1,2023Q2,408,1228
2023-06,Huobi,Sell,Bitcoin,Cold Wallet,Completed,1,1926730.71,1926730.71,0.014109470440734295,27185.15,1,2023Q2,408,1228
2023-06,Huobi,Sell,Bitcoin,Exchange Wallet,Failed,1,1525130.36,1525130.36,0.034179399589160366,52128.04,1,2023Q2,408,1228
2023-06,Huobi,Sell,Bitcoin,Ledger,Completed,1,4391035.9,4391035.9,0.0033911633471272688,14890.72,1,2023Q2,408,1228
2023-06,Huobi,Sell,Bitcoin,Ledger,Pending,1,1326130.01,1326130.01,0.047656292764236594,63198.44,1,2023Q2,408,1228
2023-06,Huobi,Sell,Cardano,Ledger,Completed,1,108637.12,108637.12,0.006770429849392179,735.52,1,2023Q2,408,1228
2023-06,Huobi,Sell,Cardano,Ledger,Pending,1,1042108.28,1042108.28,0.039158512395660074,40807.41,1,2023Q2,408,1228
2023-06,Huobi,Sell,Dogecoin,Exchange Wallet,Failed,1,1338516.2,1338516.2,0.002434195417283706,3258.21,1,2023Q2,408,1228
2023-06,Huobi,Sell,Litecoin,Exchange Wallet,Failed,1,207536.75,207536.75,0.0028910060507355926,599.99,1,2023Q2,408,1228
2023-06,Huobi,Sell,XRP,Cold Wallet,Completed,1,826642.41,826642.41,0.046289168735003564,38264.59,1,2023Q2,408,1228
2023-06,Huobi,Sell,XRP,Hot Wallet,Completed,1,1638821.88,1638821.88,0.035002528767799954,57362.91,1,2023Q2,408,1228
2023-06,Huobi,Stake,Avalanche,Exchange Wallet,Pending,1,2568719.32,2568719.32,0.015062821266124165,38692.16,1,2023Q2,408,1228
2023-06,Huobi,Stake,BNB,Trezor,Failed,1,1560828.16,1560828.16,0.04944472554877534,77174.72,1,2023Q2,408,1228
2023-06,Huobi,Stake,Bitcoin,Cold Wallet,Pending,1,272854.52,272854.52,0.028943592358301413,7897.39,1,2023Q2,408,1228
2023-06,Huobi,Stake,Cardano,Exchange Wallet,Pending,1,2938.2,2938.2,0.00687495745694643,20.2,1,2023Q2,408,1228
2023-06,Huobi,Stake,Ethereum,Cold Wallet,Completed,2,4676230.74,2338115.37,0.014889216505914713,99082.51,2,2023Q2,408,1228
2023-06,Huobi,Stake,Polkadot,Ledger,Pending,1,2258490.51,2258490.51,0.03846994247498521,86884.0,1,2023Q2,408,1228
2023-06,Huobi,Stake,XRP,Hot Wallet,Failed,1,3718054.42,3718054.42,0.02883247201099332,107200.7,1,2023Q2,408,1228
2023-06,Huobi,Stake,XRP,Ledger,Failed,2,3204082.6999999997,1602041.3499999999,0.021999322790772973,128407.90999999999,2,2023Q2,408,1228
2023-06,Huobi,Transfer,Avalanche,Hot Wallet,Pending,1,428100.1,428100.1,0.02196677833058203,9403.98,1,2023Q2,408,1228
2023-06,Huobi,Transfer,BNB,Ledger,Completed,1,2672153.51,2672153.51,0.0016200266877631595,4328.96,1,2023Q2,408,1228
2023-06,Huobi,Transfer,Bitcoin,Cold Wallet,Pending,1,2426368.48,2426368.48,0.014353866812513159,34827.77,1,2023Q2,408,1228
2023-06,Huobi,Transfer,Bitcoin,Hot Wallet,Failed,1,1373433.56,1373433.56,0.029641717798129238,40710.93,1,2023Q2,408,1228
2023-06,Huobi,Transfer,Bitcoin,Trezor,Pending,1,768757.55,768757.55,0.004536592843868655,3487.54,1,2023Q2,408,1228
2023-06,Huobi,Transfer,Cardano,Cold Wallet,Completed,1,95496.76,95496.76,0.04017696516614805,3836.77,1,2023Q2,408,1228
2023-06,Huobi,Transfer,Ethereum,Exchange Wallet,Pending,1,262491.02,262491.02,0.03576312820149047,9387.5,1,2023Q2,408,1228
2023-06,Huobi,Transfer,Litecoin,Trezor,Completed,1,1454562.06,1454562.06,0.03254952903143919,47345.31,1,2023Q2,408,1228
2023-06,Huobi,Transfer,Polkadot,Trezor,Completed,1,5302247.61,5302247.61,0.016073379869937832,85225.04,1,2023Q2,408,1228
2023-06,Huobi,Transfer,Solana,Hot Wallet,Pending,1,2542740.34,2542740.34,0.029442676006784085,74865.08,1,2023Q2,408,1228
2023-06,Huobi,Transfer,XRP,Ledger,Completed,1,444456.4,444456.4,0.034808138661070014,15470.7,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,BNB,Trezor,Completed,1,3614649.12,3614649.12,0.038697435174565434,139877.65,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Bitcoin,Cold Wallet,Failed,1,1421308.11,1421308.11,0.019463232359941997,27663.25,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Bitcoin,Hot Wallet,Completed,1,2810044.49,2810044.49,0.04899436663367561,137676.35,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Bitcoin,Trezor,Completed,1,119652.77,119652.77,0.04706334838717064,5631.26,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Cardano,Ledger,Pending,1,47368.99,47368.99,0.01434102774832227,679.32,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Cardano,Trezor,Failed,2,3622524.74,1811262.37,0.01549556610231137,56682.8,2,2023Q2,408,1228
2023-06,Huobi,Withdraw,Dogecoin,Cold Wallet,Completed,1,595360.02,595360.02,0.01637516741550768,9749.12,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Dogecoin,Cold Wallet,Failed,1,1867142.68,1867142.68,0.01501741152422267,28039.65,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Dogecoin,Exchange Wallet,Failed,1,939554.04,939554.04,0.011598289758830689,10897.22,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Dogecoin,Trezor,Pending,1,1575601.87,1575601.87,0.04009915271298834,63180.3,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Ethereum,Exchange Wallet,Failed,1,691.19,691.19,0.029268363257570276,20.23,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Ethereum,Exchange Wallet,Pending,1,80153.45,80153.45,0.012441635388121161,997.24,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Ethereum,Ledger,Failed,1,1278875.11,1278875.11,0.007838271244484538,10024.17,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Litecoin,Hot Wallet,Pending,1,1612406.23,1612406.23,0.04450594314560544,71761.66,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Polkadot,Ledger,Pending,1,466397.0,466397.0,0.04922460907767417,22958.21,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,Solana,Exchange Wallet,Failed,1,1203236.7,1203236.7,0.01750609834291125,21063.98,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,XRP,Trezor,Failed,1,800990.26,800990.26,0.03952130454120628,31656.18,1,2023Q2,408,1228
2023-06,Huobi,Withdraw,XRP,Trezor,Pending,1,142592.51,142592.51,0.0454629769824516,6482.68,1,2023Q2,408,1228
2023-06,Kraken,Buy,Avalanche,Trezor,Completed,1,4137599.52,4137599.52,0.007187459747191773,29738.83,1,2023Q2,408,1228
2023-06,Kraken,Buy,Bitcoin,Trezor,Pending,1,1333143.98,1333143.98,0.013397517648468847,17860.82,1,2023Q2,408,1228
2023-06,Kraken,Buy,Cardano,Ledger,Completed,1,5346000.84,5346000.84,0.022347029784604375,119467.24,1,2023Q2,408,1228
2023-06,Kraken,Buy,Dogecoin,Exchange Wallet,Failed,1,1031567.4,1031567.4,0.04303356232467214,44392.02,1,2023Q2,408,1228
2023-06,Kraken,Buy,Ethereum,Cold Wallet,Pending,1,1246478.49,1246478.49,0.017303635941603775,21568.61,1,2023Q2,408,1228
2023-06,Kraken,Buy,Ethereum,Hot Wallet,Completed,1,1230497.66,1230497.66,0.04956293049756796,60987.07,1,2023Q2,408,1228
2023-06,Kraken,Buy,Ethereum,Hot Wallet,Pending,1,2432769.75,2432769.75,0.02539267022701182,61774.52,1,2023Q2,408,1228
2023-06,Kraken,Buy,Litecoin,Hot Wallet,Pending,1,326508.8,326508.8,0.04058258154144697,13250.57,1,2023Q2,408,1228
2023-06,Kraken,Buy,Litecoin,Ledger,Completed,1,355953.31,355953.31,0.0043745344017168996,1557.13,1,2023Q2,408,1228
2023-06,Kraken,Buy,Solana,Exchange Wallet,Completed,1,1084311.76,1084311.76,0.04653937351006873,50463.19,1,2023Q2,408,1228
2023-06,Kraken,Buy,Solana,Exchange Wallet,Pending,1,1419478.76,1419478.76,0.04767356998001153,67671.62,1,2023Q2,408,1228
2023-06,Kraken,Sell,Avalanche,Hot Wallet,Completed,1,2638366.53,2638366.53,0.041346006614175784,109085.92,1,2023Q2,408,1228
2023-06,Kraken,Sell,Avalanche,Trezor,Failed,1,2681674.61,2681674.61,0.03431206368471378,92013.79,1,2023Q2,408,1228
2023-06,Kraken,Sell,Bitcoin,Hot Wallet,Completed,2,1045897.73,522948.865,0.01084497984783439,13619.630000000001,2,2023Q2,408,1228
2023-06,Kraken,Sell,Cardano,Cold Wallet,Failed,1,469995.65,469995.65,0.03969264396383243,18655.37,1,2023Q2,408,1228
2023-06,Kraken,Sell,Cardano,Exchange Wallet,Pending,1,383428.65,383428.65,0.04538591469364638,17402.26,1,2023Q2,408,1228
2023-06,Kraken,Sell,Cardano,Ledger,Failed,1,1050214.77,1050214.77,0.0164431223910515,17268.81,1,2023Q2,408,1228
2023-06,Kraken,Sell,Ethereum,Trezor,Failed,1,541996.59,541996.59,0.030291740396374084,16418.02,1,2023Q2,408,1228
2023-06,Kraken,Sell,Litecoin,Cold Wallet,Pending,1,541901.04,541901.04,0.049748658906430585,26958.85,1,2023Q2,408,1228
2023-06,Kraken,Sell,Litecoin,Ledger,Failed,1,2508527.08,2508527.08,0.00863239235990229,21654.59,1,2023Q2,408,1228
2023-06,Kraken,Sell,Litecoin,Trezor,Completed,1,67348.48,67348.48,0.03809766753459024,2565.82,1,2023Q2,408,1228
2023-06,Kraken,Sell,Polkadot,Exchange Wallet,Failed,1,4799468.27,4799468.27,0.04843602810192139,232467.18,1,2023Q2,408,1228
2023-06,Kraken,Sell,Solana,Ledger,Failed,1,1220046.32,1220046.32,0.010396933126276714,12684.74,1,2023Q2,408,1228
2023-06,Kraken,Sell,XRP,Cold Wallet,Completed,1,372074.09,372074.09,0.0201017222134441,7479.33,1,2023Q2,408,1228
2023-06,Kraken,Sell,XRP,Exchange Wallet,Pending,1,1429707.25,1429707.25,0.04552527798960242,65087.82,1,2023Q2,408,1228
2023-06,Kraken,Stake,Avalanche,Exchange Wallet,Completed,1,61152.19,61152.19,0.0164056266831981,1003.24,1,2023Q2,408,1228
2023-06,Kraken,Stake,Cardano,Hot Wallet,Pending,1,1256957.08,1256957.08,0.00034673419397900204,435.83,1,2023Q2,408,1228
2023-06,Kraken,Stake,Cardano,Trezor,Completed,1,67120.35,67120.35,0.016878338685659418,1132.88,1,2023Q2,408,1228
2023-06,Kraken,Stake,Ethereum,Exchange Wallet,Completed,1,5143986.68,5143986.68,0.018898431517711475,97213.28,1,2023Q2,408,1228
2023-06,Kraken,Stake,Litecoin,Trezor,Pending,1,819150.24,819150.24,0.026089035876983933,21370.84,1,2023Q2,408,1228
2023-06,Kraken,Stake,Polkadot,Hot Wallet,Failed,1,1595305.64,1595305.64,0.04894656424583317,78084.73,1,2023Q2,408,1228
2023-06,Kraken,Stake,XRP,Cold Wallet,Pending,1,3471550.75,3471550.75,0.01628030643077881,56517.91,1,2023Q2,408,1228
2023-06,Kraken,Transfer,Avalanche,Ledger,Completed,1,385465.73,385465.73,0.008641286995863421,3330.92,1,2023Q2,408,1228
2023-06,Kraken,Transfer,Avalanche,Trezor,Completed,1,622404.9,622404.9,0.011109134905589593,6914.38,1,2023Q2,408,1228
2023-06,Kraken,Transfer,BNB,Exchange Wallet,Failed,1,1459981.46,1459981.46,0.0020194708499928484,2948.39,1,2023Q2,408,1228
2023-06,Kraken,Transfer,Bitcoin,Trezor,Failed,1,5224024.63,5224024.63,0.002131236123211004,11133.63,1,2023Q2,408,1228
2023-06,Kraken,Transfer,Dogecoin,Trezor,Completed,1,191296.56,191296.56,0.032721497971526514,6259.51,1,2023Q2,408,1228
2023-06,Kraken,Transfer,Ethereum,Hot Wallet,Completed,1,2836191.72,2836191.72,0.030716943211441288,87119.14,1,2023Q2,408,1228
2023-06,Kraken,Transfer,Ethereum,Hot Wallet,Failed,1,4056843.08,4056843.08,0.0011312244298095947,4589.2,1,2023Q2,408,1228
2023-06,Kraken,Transfer,Polkadot,Exchange Wallet,Failed,1,818441.47,818441.47,0.012070075090403226,9878.65,1,2023Q2,408,1228
2023-06,Kraken,Transfer,Polkadot,Hot Wallet,Completed,1,1763436.93,1763436.93,0.03654453919143,64443.99,1,2023Q2,408,1228
2023-06,Kraken,Transfer,Polkadot,Trezor,Pending,1,2021618.06,2021618.06,0.011594321629675192,23439.29,1,2023Q2,408,1228
2023-06,Kraken,Transfer,Solana,Hot Wallet,Completed,1,1796644.41,1796644.41,0.030249101991194797,54346.88,1,2023Q2,408,1228
2023-06,Kraken,Transfer,Solana,Hot Wallet,Failed,1,230558.6,230558.6,0.012924219699460353,2979.79,1,2023Q2,408,1228
2023-06,Kraken,Transfer,Solana,Ledger,Completed,1,3659997.93,3659997.93,0.017344239317643548,63479.88,1,2023Q2,408,1228
2023-06,Kraken,Transfer,XRP,Cold Wallet,Pending,1,310417.92,310417.92,0.01838305597821157,5706.43,1,2023Q2,408,1228
2023-06,Kraken,Withdraw,Avalanche,Cold Wallet,Completed,1,356812.89,356812.89,0.03246998728100882,11585.71,1,2023Q2,408,1228
2023-06,Kraken,Withdraw,Bitcoin,Cold Wallet,Failed,1,525657.71,525657.71,0.04364332447439989,22941.45,1,2023Q2,408,1228
2023-06,Kraken,Withdraw,Bitcoin,Hot Wallet,Pending,1,1801960.47,1801960.47,0.03208002115606898,57806.93,1,2023Q2,408,1228
2023-06,Kraken,Withdraw,Cardano,Cold Wallet,Failed,1,4702007.4,4702007.4,0.023766123804909365,111748.49,1,2023Q2,408,1228
2023-06,Kraken,Withdraw,Cardano,Ledger,Pending,2,1473194.79,736597.395,0.026640121987224447,41933.52,2,2023Q2,408,1228
2023-06,Kraken,Withdraw,Dogecoin,Ledger,Completed,1,3057314.43,3057314.43,0.013267451198992312,40562.77,1,2023Q2,408,1228
2023-06,Kraken,Withdraw,Ethereum,Ledger,Completed,1,1770852.11,1770852.11,0.04770912800843657,84485.81,1,2023Q2,408,1228
2023-06,Kraken,Withdraw,Ethereum,Trezor,Failed,1,585171.57,585171.57,0.045353040647548894,26539.31,1,2023Q2,408,1228
2023-06,Kraken,Withdraw,Polkadot,Trezor,Completed,1,716498.54,716498.54,0.01894770085644557,13576.0,1,2023Q2,408,1228
2023-06,Kraken,Withdraw,Polkadot,Trezor,Failed,1,34849.45,34849.45,0.003247683966317977,113.18,1,2023Q2,408,1228
2023-06,Kraken,Withdraw,Polkadot,Trezor,Pending,1,1167404.15,1167404.15,0.003081315069849632,3597.14,1,2023Q2,408,1228
2023-06,Kraken,Withdraw,Solana,Cold Wallet,Failed,1,584951.76,584951.76,0.03423737027477274,20027.21,1,2023Q2,408,1228
2023-06,Kraken,Withdraw,Solana,Hot Wallet,Completed,1,3000984.66,3000984.66,0.037759566555065294,113315.88,1,2023Q2,408,1228
2023-06,KuCoin,Buy,Avalanche,Exchange Wallet,Completed,1,134463.22,134463.22,0.019208226606502506,2582.8,1,2023Q2,408,1228
2023-06,KuCoin,Buy,Avalanche,Ledger,Pending,1,1691154.13,1691154.13,0.03113876438926356,52660.45,1,2023Q2,408,1228
2023-06,KuCoin,Buy,BNB,Exchange Wallet,Completed,1,1544802.23,1544802.23,0.04625412147417731,71453.47,1,2023Q2,408,1228
2023-06,KuCoin,Buy,Bitcoin,Exchange Wallet,Failed,1,1357245.1,1357245.1,0.046582293794982195,63223.59,1,2023Q2,408,1228
2023-06,KuCoin,Buy,Cardano,Ledger,Pending,1,2695768.37,2695768.37,0.03472810610950228,93618.93,1,2023Q2,408,1228
2023-06,KuCoin,Buy,Dogecoin,Ledger,Pending,1,2384929.44,2384929.44,0.04949011405553365,118030.43,1,2023Q2,408,1228
2023-06,KuCoin,Buy,Ethereum,Cold Wallet,Completed,1,993864.77,993864.77,0.03620901060815346,35986.86,1,2023Q2,408,1228
2023-06,KuCoin,Buy,Ethereum,Exchange Wallet,Completed,1,2281960.99,2281960.99,0.035900008965534504,81922.42,1,2023Q2,408,1228
2023-06,KuCoin,Buy,Litecoin,Trezor,Failed,1,934627.28,934627.28,0.013715756295921516,12819.12,1,2023Q2,408,1228
2023-06,KuCoin,Buy,Polkadot,Ledger,Completed,1,1961373.96,1961373.96,0.014973814580468887,29369.25,1,2023Q2,408,1228
2023-06,KuCoin,Buy,XRP,Cold Wallet,Completed,1,660205.41,660205.41,0.0032530330219499412,2147.67,1,2023Q2,408,1228
2023-06,KuCoin,Buy,XRP,Trezor,Pending,1,4915517.72,4915517.72,0.005676531260678682,27903.09,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Avalanche,Exchange Wallet,Pending,1,2750020.58,2750020.58,0.005625234266428653,15469.51,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Avalanche,Trezor,Pending,1,3653626.14,3653626.14,0.011258965319314253,41136.05,1,2023Q2,408,1228
2023-06,KuCoin,Sell,BNB,Ledger,Completed,1,2261243.58,2261243.58,0.0014167248625201181,3203.56,1,2023Q2,408,1228
2023-06,KuCoin,Sell,BNB,Trezor,Pending,1,725066.4,725066.4,0.036183196463110134,26235.22,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Bitcoin,Exchange Wallet,Completed,1,194001.01,194001.01,0.01253282134974452,2431.38,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Cardano,Exchange Wallet,Failed,1,325645.24,325645.24,0.03874108523741972,12615.85,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Dogecoin,Cold Wallet,Completed,1,878814.65,878814.65,0.008789100181704982,7723.99,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Dogecoin,Exchange Wallet,Pending,1,482306.62,482306.62,0.006258736402996086,3018.63,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Dogecoin,Hot Wallet,Pending,1,68516.23,68516.23,0.037286348066728134,2554.72,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Ethereum,Cold Wallet,Pending,1,2693470.17,2693470.17,0.03056563273540913,82327.62,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Ethereum,Ledger,Failed,1,1653766.8,1653766.8,0.020628355823807804,34114.49,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Ethereum,Trezor,Completed,1,746399.7,746399.7,0.04272827280075273,31892.37,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Litecoin,Cold Wallet,Failed,1,237966.56,237966.56,0.02702148570790787,6430.21,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Polkadot,Exchange Wallet,Completed,1,29257.91,29257.91,0.0008288356892204536,24.25,1,2023Q2,408,1228
2023-06,KuCoin,Sell,Polkadot,Hot Wallet,Pending,1,94236.87,94236.87,0.0303800412725932,2862.92,1,2023Q2,408,1228
2023-06,KuCoin,Sell,XRP,Cold Wallet,Completed,1,123461.38,123461.38,0.03648452657827087,4504.43,1,2023Q2,408,1228
2023-06,KuCoin,Sell,XRP,Ledger,Failed,1,172479.57,172479.57,0.013707188625296317,2364.21,1,2023Q2,408,1228
2023-06,KuCoin,Sell,XRP,Trezor,Completed,1,109.42,109.42,0.009230488027782854,1.01,1,2023Q2,408,1228
2023-06,KuCoin,Stake,Avalanche,Hot Wallet,Pending,1,2410821.1,2410821.1,0.025378635519657595,61183.35,1,2023Q2,408,1228
2023-06,KuCoin,Stake,BNB,Trezor,Failed,1,4397599.86,4397599.86,0.03282577646798451,144354.63,1,2023Q2,408,1228
2023-06,KuCoin,Stake,Bitcoin,Hot Wallet,Completed,1,1231158.68,1231158.68,0.005122572827086757,6306.7,1,2023Q2,408,1228
2023-06,KuCoin,Stake,Cardano,Cold Wallet,Completed,1,300484.33,300484.33,0.03366914341256996,10117.05,1,2023Q2,408,1228
2023-06,KuCoin,Stake,Cardano,Cold Wallet,Failed,1,6924.5,6924.5,0.04218643945411221,292.12,1,2023Q2,408,1228
2023-06,KuCoin,Stake,Cardano,Exchange Wallet,Completed,1,1442508.67,1442508.67,0.029937137223584247,43184.58,1,2023Q2,408,1228
